ID,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type,From_Cache_la_Poudre
4044553569146,2483,340,17,120,26,1273,182,213,169,789,2703,0
4045295361616,2344,339,31,242,147,841,139,179,169,1492,4703,1
4046673098032,2555,97,4,566,10,997,226,234,143,1222,2703,0
4046987668419,2364,138,15,108,18,1332,242,233,117,553,2717,1
4048468743288,2632,186,6,366,206,2003,221,245,158,474,2703,0
4048969745781,2387,304,22,134,44,277,155,223,206,765,4703,1
4049168451077,2283,43,9,283,60,722,222,220,133,485,2703,1
4051016411140,2156,123,21,175,83,402,250,219,87,664,2702,1
4052517588935,2337,153,16,212,108,973,238,239,125,768,2717,1
4053166521694,2525,147,16,85,16,1057,239,237,123,1719,2705,0
4054180374990,2558,123,7,295,35,1181,231,235,137,1224,2703,0
4055548463660,2287,319,26,192,49,679,145,207,197,534,2717,1
4056755542254,2683,77,3,60,5,2090,224,233,145,1783,6102,0
4056824978403,2138,341,33,67,22,1224,135,173,166,1020,4703,1
4059751315426,2535,111,12,240,75,1053,241,227,114,1376,2705,0
4060084840424,2233,149,34,190,48,735,241,216,74,755,2717,1
4060292704013,2400,254,27,457,75,277,147,245,228,797,4703,1
4060345854344,2800,106,12,417,67,3031,240,226,114,1448,2705,0
4060414975659,2186,346,30,234,146,277,148,177,158,816,4703,1
4060538859200,2732,86,8,283,93,2609,232,227,129,1084,2703,0
4060707572916,2468,98,20,85,23,451,248,207,78,875,2705,0
4062716625546,2493,291,15,331,103,810,177,236,199,1530,4703,0
4063644368208,2379,98,25,67,38,875,251,195,56,1057,2706,1
4064003771448,2455,106,12,60,20,430,241,225,112,1813,2717,1
4064488855367,2125,291,23,277,114,339,149,229,217,408,4703,1
4065773549138,2203,41,37,366,254,404,196,133,44,285,4703,1
4065998531871,2371,358,7,510,147,1348,210,227,156,618,2717,1
4066252683213,2612,225,22,255,100,875,186,254,199,1552,2705,0
4067150933998,2375,105,24,120,38,277,252,202,63,750,2705,0
4067504143356,2662,126,16,382,22,787,245,227,106,497,2703,0
4068078525883,2592,204,18,180,-31,1188,208,253,175,964,2705,0
4068176173238,2306,122,34,175,99,1695,253,190,33,192,2704,1
4069216427038,2069,305,26,85,35,499,139,215,212,514,4703,1
4069241098647,2649,180,27,150,65,1871,219,244,140,1368,2705,0
4069310232293,2536,300,31,153,111,384,118,209,223,973,4703,1
4070057748428,2349,117,13,242,114,875,241,228,114,424,2717,1
4070402979859,2500,81,20,240,50,837,243,199,77,470,2702,1
4070730143496,2219,49,37,391,270,424,208,137,34,313,4703,1
4070986950657,2591,332,5,42,2,2118,209,234,163,1584,6102,0
4071427154863,2659,213,37,60,37,2241,161,244,192,607,2705,0
4071692987609,2323,48,12,365,99,752,224,214,122,150,2717,1
4071725040448,2359,340,29,330,215,1057,147,184,168,1292,4703,1
4072795078812,2330,16,28,268,175,1176,184,170,111,1310,4703,1
4073180355280,2620,146,5,324,75,1638,228,239,145,1842,2703,0
4073235314583,2386,92,26,67,11,700,250,189,51,1095,2705,0
4075053131380,2610,127,5,182,6,1528,228,237,143,1001,2703,0
4075758349073,2255,324,33,190,103,1168,122,186,194,743,4703,1
4076101462593,2289,87,19,285,51,616,244,205,83,497,2717,1
4079306189548,2349,93,12,170,20,408,239,221,110,711,2703,1
4079973256536,2221,315,26,108,20,1142,144,210,201,532,4703,1
4080717491106,2563,224,24,150,51,983,180,254,201,1584,2705,0
4081078588191,2629,117,9,350,-9,1710,236,232,128,1819,2703,0
4081142631662,2448,224,25,30,3,1129,180,254,201,698,5101,0
4081687807928,2052,238,22,30,2,551,175,252,209,757,2717,1
4082876606995,2014,18,33,150,85,190,176,153,95,595,4703,1
4083137860361,2654,203,2,437,106,661,218,240,159,1276,2703,0
4083211637193,2168,12,39,240,142,350,153,132,92,408,4703,1
4083698786605,2459,301,26,300,169,175,140,219,215,1613,4703,1
4087192994382,2510,109,23,192,41,942,252,206,69,713,2702,1
4087334197596,2228,331,12,382,83,480,192,225,172,1716,4703,1
4088027869707,2282,60,9,335,54,785,228,221,126,484,2703,1
4088052333341,2085,268,23,60,21,525,155,242,223,778,2717,1
4089058140391,2264,56,15,190,84,1549,229,207,107,95,4703,1
4089466138560,2357,85,15,30,1,433,241,212,97,742,5101,0
4090299859737,2066,333,23,30,17,870,160,203,179,631,4703,1
4092535274816,2114,170,38,124,95,443,216,224,103,277,2702,1
4092771426598,2411,256,25,240,82,170,152,245,226,524,4703,1
4092841884099,2079,29,32,424,118,497,191,152,77,258,2706,1
4093721223977,2279,345,37,134,47,1381,123,155,154,1031,4703,1
4093827393048,2259,336,10,0,0,780,198,226,168,541,4703,1
4093976065124,2333,2,5,218,54,484,212,229,155,618,4703,1
4094326116305,2321,276,26,162,68,450,143,235,227,589,4703,1
4096270946281,2577,108,34,60,23,1637,254,180,24,1129,2704,0
4097119125522,2420,277,35,60,23,319,106,221,243,300,4703,0
4099463710003,2325,252,7,361,63,210,205,245,178,459,2703,1
4100022441648,2147,43,41,297,182,339,193,120,28,201,4703,1
4100026756632,2310,132,20,60,23,1266,248,225,97,900,2704,1
4100347987487,2374,78,31,150,42,510,242,168,33,495,2702,1
4100496821489,2181,264,35,60,39,792,112,230,243,642,4703,1
4101388871162,2129,348,28,277,114,339,157,183,156,404,4703,1
4103287399846,2429,107,22,212,75,907,251,209,75,1062,2706,1
4103488158945,2593,171,11,210,54,1326,228,245,147,1880,2705,0
4103819690250,2354,114,13,67,15,1430,242,226,111,366,2717,1
4106706992772,2479,209,29,180,53,1953,184,251,186,153,2705,0
4107139316722,2580,103,15,324,144,342,244,219,100,212,2703,0
4107739841297,2455,300,19,150,42,553,163,228,204,1727,4703,1
4109274465129,2026,23,13,417,46,531,212,211,134,424,2706,1
4109318242884,2275,235,35,474,-54,573,140,245,223,824,2702,1
4109563859646,2507,208,7,150,39,1020,215,247,167,859,2705,0
4109575492978,2462,313,30,509,233,876,126,202,208,272,4703,1
4109783122124,2236,299,13,247,164,124,182,234,193,469,2703,1
4110843118902,2278,345,19,30,8,297,179,206,163,418,4703,1
4110972165105,2346,345,24,234,56,1376,164,194,163,485,4703,1
4111380290878,2658,158,13,421,11,1682,233,242,137,2282,2705,0
4111523334339,2539,342,17,408,52,920,183,213,167,1230,4703,1
4112182898767,2146,344,29,30,17,1110,150,182,162,446,4703,1
4114179881431,2249,286,33,85,14,1231,112,217,236,618,4703,1
4114292886948,2261,10,18,376,174,540,198,201,137,446,4703,1
4114833422178,2385,121,29,295,12,1022,254,203,55,824,2702,1
4115388153159,2337,93,4,192,47,467,226,233,142,612,2705,1
4116192728571,2184,1,39,300,173,408,139,140,117,342,4703,1
4116911469242,2391,282,19,240,67,216,163,237,212,558,4703,1
4117983705757,2686,144,8,67,8,2044,232,239,139,1725,7756,0
4118301226343,2398,89,17,124,46,277,244,210,89,947,2705,1
4119140896612,2028,266,28,85,30,124,139,238,232,285,2706,1
4119436792833,2161,157,31,60,25,297,236,226,94,503,2702,1
4119899386662,2102,206,9,342,94,450,215,249,169,301,2706,1
4120858875769,1975,76,11,30,-3,256,234,220,117,443,2717,1
4120923864957,2280,353,12,335,70,834,199,218,157,742,2717,1
4121165068264,2371,168,25,170,28,457,230,241,127,573,2704,1
4122436254034,2478,225,36,90,13,591,149,246,212,1103,2705,0
4122476602529,2341,64,23,192,94,1345,234,188,74,1207,2703,1
4122523537316,2870,162,14,319,87,3314,233,243,137,1670,2705,0
4122754993912,2166,246,18,510,121,551,180,251,206,927,2702,1
4123153417672,2586,209,2,108,8,741,217,241,161,1299,4704,0
4123856232237,1981,123,27,234,78,234,253,207,62,781,2704,1
4126334076903,2418,312,23,162,12,825,153,217,201,1414,4703,1
4126432384337,2614,130,4,408,147,474,226,237,146,400,2703,0
4126795782269,2429,177,24,108,25,1131,223,245,139,1142,2705,0
4127203114139,2544,179,32,175,-15,1150,215,239,133,1377,2704,0
4128432253392,2399,109,24,150,5,457,253,205,65,900,2705,0
4128515100773,2591,160,24,60,15,1621,236,237,117,1187,2705,0
4128540553513,2181,349,30,67,39,721,150,174,152,1613,4703,1
4128583164271,2354,113,13,85,3,390,241,227,113,779,2703,0
4128889960522,2459,13,9,192,22,722,211,221,146,1233,2717,1
4129037200682,2340,329,19,124,31,1282,172,214,180,351,4703,1
4129122318070,2406,310,32,190,80,258,119,200,213,1533,4703,1
4129314596545,2553,117,17,67,8,1731,246,222,99,1710,2705,0
4130566164536,2635,126,15,150,31,2096,244,228,109,2594,2705,0
4131532273764,2570,144,8,150,-7,1319,232,239,138,1325,2703,0
4131741706183,2295,355,38,60,38,1616,131,145,132,924,4703,1
4131842707003,2652,92,12,426,26,1692,239,221,110,2202,2703,0
4131857456828,2234,266,32,350,96,570,123,234,239,1667,4703,1
4132034578357,2665,185,8,60,14,1824,222,246,158,379,4704,0
4133056157964,2346,98,14,42,10,1392,242,220,105,309,2717,1
4134195002979,2317,245,20,408,121,722,176,251,209,579,2717,1
4134687550629,2403,162,7,0,0,1073,227,242,148,1140,6101,0
4136608623948,2345,66,18,95,31,170,234,200,90,721,2704,0
4136859221863,2260,324,27,30,15,1353,143,201,192,730,4703,1
4136922956920,2514,15,16,268,64,953,204,206,136,430,2717,1
4137251423336,2442,27,25,108,50,553,201,178,102,1050,4703,1
4138679571814,2460,15,25,228,87,685,190,181,120,1173,4703,1
4139731950943,2361,329,31,95,43,170,132,187,185,124,4703,1
4139782694049,2557,147,5,577,54,1061,227,239,147,1355,2703,0
4140492391562,2790,133,17,402,162,2992,245,229,107,1415,2705,0
4141511214787,2545,220,32,361,-54,570,165,250,203,1215,2705,0
4144006404137,2460,37,12,42,10,840,219,212,126,277,2703,1
4144698938538,2088,74,24,272,128,323,240,186,63,511,2702,1
4146266842322,2125,256,20,30,12,871,169,248,215,300,2702,1
4146856583048,2489,230,41,85,58,1812,125,237,221,313,2705,0
4146964904568,2357,1,20,277,96,1482,188,199,145,872,2703,1
4147180973666,2146,290,31,240,144,360,119,218,231,67,2706,1
4148180074070,2305,315,6,175,42,976,203,235,171,832,2717,1
4149073540382,1945,31,43,30,24,60,170,110,40,309,4703,1
4149171062403,2499,99,28,180,9,1034,252,190,47,930,2705,0
4149772011015,2243,324,24,153,44,1140,152,206,190,361,4703,1
4150197319440,2243,18,22,180,53,1064,196,187,120,258,4703,1
4151422194290,2056,21,29,242,136,283,187,164,100,638,4703,1
4153032145433,2341,252,18,466,-47,192,176,249,209,664,4703,1
4153205357489,2130,275,28,0,0,646,134,233,232,624,4703,1
4153341067112,2245,43,35,330,-44,624,204,144,0,446,4703,1
4153896765891,2228,290,29,60,27,1233,129,222,227,612,4703,1
4154034673788,2710,178,18,390,76,2402,225,248,149,2259,2705,0
4154219895950,2419,112,13,192,65,175,242,226,111,531,2703,1
4154377130320,2471,145,25,247,92,277,245,227,95,1012,2705,0
4155377570253,2418,354,21,90,39,949,179,197,152,607,4703,1
4157195183752,2050,109,37,153,115,180,253,171,10,366,2702,1
4157227990631,1943,16,25,30,14,120,189,179,118,577,2702,1
4157730099883,2572,191,31,85,37,2461,203,246,156,912,2705,0
4157822232747,2559,147,7,0,0,1360,229,239,143,365,2705,0
4161030529292,2424,312,20,228,102,255,163,221,197,470,4703,1
4161161591465,2089,330,8,210,85,277,202,231,168,638,4703,1
4161260298111,2609,247,8,371,91,2308,203,246,181,418,2703,0
4162450513984,2622,109,17,218,22,495,247,218,94,1170,2705,0
4164325528420,2549,189,24,90,34,2215,213,249,156,926,2705,0
4165001180284,2432,317,23,408,163,1226,153,212,197,706,4703,1
4165164438826,2173,310,24,446,171,543,149,217,205,228,2706,1
4168677339765,2459,188,14,153,-35,1126,220,250,160,1438,2705,0
4169084982780,2551,123,21,272,115,277,250,219,86,277,2705,0
4169558292148,2430,296,15,256,103,277,176,234,198,497,4703,1
4172800705914,1989,43,44,42,39,67,187,108,16,190,4703,1
4172984829314,2554,170,13,218,23,2026,229,245,145,1842,2703,0
4173275067972,2052,326,19,510,75,576,168,215,184,342,2706,1
4174635297473,2321,310,28,497,80,277,133,208,209,1705,4703,1
4175194711868,2522,193,16,134,38,853,217,251,163,834,2703,0
4175230446518,2499,212,27,150,79,1537,186,253,189,644,2705,0
4176916804165,2242,53,5,0,0,872,223,229,142,454,4703,1
4177052663869,2432,147,18,579,162,792,242,235,115,1008,2704,1
4177592911024,2472,27,7,175,68,690,217,224,143,1556,2717,1
4177820958500,2190,78,27,108,48,1396,242,178,48,285,2704,1
4178255249065,2709,236,24,242,117,2998,171,252,211,1465,2705,0
4180593044608,2186,152,28,60,6,1585,241,227,95,124,2704,1
4181528905650,2722,133,24,201,75,2218,249,221,86,2380,2705,0
4182277367874,2566,155,12,558,106,600,234,241,136,757,2703,0
4182645745433,2619,53,7,0,0,2160,224,225,135,2372,2703,0
4183648549288,2317,342,18,30,4,108,179,210,167,42,4703,1
4185810013917,2489,344,26,0,0,1624,160,191,164,450,4703,0
4186189172823,2099,298,31,153,67,408,121,213,224,430,4703,1
4186257010385,2358,134,23,30,9,309,249,222,88,911,2705,1
4186747469976,2706,212,28,124,84,2244,184,252,189,589,2705,0
4187240565196,2582,220,24,190,68,953,184,254,196,1621,2705,0
4187441976036,2387,78,19,150,2,458,240,203,85,872,2705,0
4188182963842,2028,16,26,108,63,150,189,178,116,85,4703,1
4188693919512,2046,219,27,30,8,497,179,253,198,691,2717,1
4189162466230,2533,215,29,60,8,1738,178,252,194,408,2705,0
4189492691876,2374,307,27,190,-12,940,137,213,211,1300,4703,1
4189769946357,2470,214,19,42,12,2018,198,254,186,331,2705,0
4190849487387,2598,127,12,268,28,1423,240,232,121,1077,2703,0
4190874474345,2472,33,7,242,71,655,219,226,143,1530,2717,1
4191117091572,2292,158,23,258,66,324,237,236,116,684,2704,1
4192059678104,2404,270,20,408,206,376,165,243,215,792,4703,1
4192087541982,2090,280,24,30,12,726,148,235,223,150,4703,1
4193173654210,2411,47,9,319,37,360,223,221,132,663,2703,0
4193920022835,2311,342,26,330,186,953,157,191,166,1290,4703,1
4194875013640,2538,170,11,90,-11,1410,228,245,148,1362,2703,0
4197447115520,2429,127,31,295,113,1106,253,202,51,850,2704,1
4198507400174,2308,339,28,300,118,1189,148,187,170,228,4703,1
4201362969127,2325,63,10,255,58,228,229,221,124,1190,4704,0
4201754897205,2723,63,10,60,-3,2297,229,221,124,2375,4704,0
4203593718512,2128,338,36,306,243,335,122,166,169,120,4703,1
4204939586871,2220,292,30,90,53,1127,123,218,228,553,4703,1
4205052820477,2058,127,25,212,101,256,252,215,75,446,2702,1
4205249270412,2251,45,9,0,0,488,223,220,132,558,4703,1
4205918097029,2319,326,19,277,35,1195,169,215,184,875,2703,1
4205993759331,2018,304,27,150,126,180,134,214,215,124,4703,1
4206531514207,2467,146,26,228,88,256,245,226,94,977,2705,0
4206887275678,2432,127,7,319,91,960,232,236,136,1350,2703,0
4207142159030,2277,342,20,417,189,1235,174,205,167,1205,4703,1
4207276329262,2365,311,25,201,-21,968,144,213,205,1271,4703,1
4208216449460,2539,117,23,216,25,1180,252,211,73,1114,2705,0
4208916770734,2306,289,29,323,-80,972,126,221,229,1289,4703,1
4209877096284,2760,346,8,481,80,1572,205,228,161,1895,4704,0
4210382269216,2629,347,11,480,-10,834,198,222,162,886,4704,0
4210444358681,2170,278,37,216,92,492,97,217,245,560,4703,1
4210524332501,2311,114,9,339,33,900,236,231,125,624,2703,1
4210554859641,2569,230,41,242,143,1994,127,238,221,285,2705,0
4210970747287,2271,296,24,150,-20,1245,144,224,216,997,4703,1
4211942741968,2542,188,18,124,35,1878,219,250,159,1703,2703,0
4212036338576,2027,170,23,85,25,295,229,243,132,569,2704,1
4212042144970,2396,344,25,162,81,255,162,193,164,162,4703,1
4212527354436,2400,279,17,124,49,510,172,240,207,847,2704,0
4213502590931,2439,8,28,150,38,1243,175,172,123,811,4703,0
4216916101960,2395,104,21,85,27,470,250,209,77,1256,2705,1
4218140250537,2496,32,24,210,78,1050,207,181,100,1015,4703,0
4218741627752,2601,96,5,300,62,1323,228,233,139,1756,2705,0
4219407133204,2115,20,27,335,100,537,190,172,106,541,2717,1
4219995065178,2686,96,7,404,32,875,232,229,129,1172,4704,0
4220358031518,2657,159,17,60,1,1124,236,241,129,663,2703,0
4221165885523,2437,141,15,607,131,824,241,235,120,1075,2704,1
4221747287813,2153,119,16,30,4,218,246,224,101,573,2702,1
4222085555244,2309,46,29,90,57,1445,215,165,66,1087,4703,1
4222211296577,2176,32,34,67,41,1358,190,145,67,1342,4703,1
4222564070060,2389,27,13,297,30,1361,214,212,132,633,2717,1
4223400182893,2643,174,24,150,59,1687,226,243,135,2684,2705,0
4223852402020,2370,294,19,120,31,67,162,231,208,666,4703,1
4224378056582,2380,4,6,469,138,1466,212,228,154,708,2717,1
4225001499783,2690,160,13,309,141,2416,233,242,138,1025,2705,0
4225471857403,2124,281,21,162,109,228,158,237,216,551,4703,1
4226137219726,2518,50,11,335,90,953,225,217,125,1254,2705,0
4226915505225,2247,333,27,234,66,1146,149,195,179,1142,4703,1
4228479936439,2702,146,11,360,68,2335,235,239,134,2324,2705,0
4230333518620,2526,239,16,30,-15,2325,189,252,198,2213,6102,0
4230969782365,2256,338,28,90,20,1385,148,188,171,854,4703,1
4231165820141,2629,231,19,300,101,902,186,254,200,1132,2703,0
4231708857283,2089,9,19,285,162,319,195,199,137,703,4703,1
4232210891284,2516,72,3,0,0,1406,223,233,146,1320,6102,0
4233358348159,2223,324,32,170,68,1116,126,189,193,787,4703,1
4233506632628,2569,168,19,120,30,1248,231,244,136,1932,2705,0
4233991483606,2165,1,18,474,107,499,191,202,146,782,4703,1
4234258286480,2449,302,17,216,55,240,170,230,199,703,4703,1
4235211069133,2213,153,16,153,77,212,238,239,126,408,2703,1
4235354111690,2490,105,16,42,7,330,245,219,98,1581,2706,1
4236011838530,2411,160,5,108,-6,726,225,241,150,1031,2703,0
4236154130713,2393,52,14,319,34,1354,226,208,112,659,2717,1
4237198411387,2339,326,19,67,14,285,170,216,184,875,4703,1
4238032059192,2209,314,32,0,0,870,119,196,208,721,4703,1
4238137577645,2683,92,9,443,20,722,234,227,124,376,4703,0
4238476826367,2078,29,38,162,134,190,180,133,62,234,4703,1
4238859449121,2622,83,26,90,36,1570,245,184,52,1215,2704,0
4238899473254,2238,29,38,124,72,1003,180,133,62,752,4703,1
4239748074295,2551,19,11,402,32,1034,212,217,141,1084,2703,0
4239763781703,2627,112,17,67,12,2200,247,219,94,2338,4704,0
4239840855167,2471,153,24,240,-78,1260,241,232,106,1507,2705,0
4240415604325,2192,331,25,277,31,591,153,200,181,547,4703,1
4240520222926,2588,159,32,577,180,569,234,226,97,1368,2705,0
4240772509554,2318,137,11,277,56,295,237,236,128,480,2705,1
4241420000263,2426,103,14,216,72,192,243,221,103,511,2703,1
4241841030986,2300,354,31,283,142,1167,154,171,144,630,4703,1
4242562229079,2582,39,15,268,-17,926,219,205,117,1101,4703,0
4242777448425,2301,4,21,134,50,525,188,196,141,595,4703,1
4243705042586,2386,3,24,342,145,1149,180,186,137,1040,4703,1
4245148935586,2302,129,20,30,6,85,248,224,94,361,4704,1
4245443468062,2481,151,32,283,89,295,241,221,83,918,2705,0
4245573044280,2369,294,27,301,205,1329,136,222,221,691,4703,1
4246516678371,2295,24,12,216,33,750,213,214,135,579,2703,1
4246727598642,2164,99,10,30,5,391,237,226,119,499,2703,1
4246859264163,2188,132,13,85,5,170,240,233,121,361,2703,1
4248473831240,2185,298,17,228,121,612,171,232,201,421,4703,1
4248897511513,2514,199,15,95,26,1124,214,252,169,1170,2705,0
4250287985897,2407,59,21,30,9,757,231,190,83,860,2702,1
4250328867489,2438,221,24,30,6,1129,182,254,198,1189,2704,0
4250407475680,2570,116,24,108,25,1771,253,209,69,1740,2705,0
4251026378093,2425,83,24,180,79,458,245,189,60,912,2705,0
4251747706137,2334,191,16,258,77,900,218,251,162,716,2717,1
4252136631511,2305,74,17,30,6,404,238,206,93,787,2705,1
4252642477504,2330,34,18,95,70,1036,214,197,113,825,2717,1
4253050594203,2303,80,19,42,4,426,241,203,85,779,2705,1
4253724125146,2620,203,11,404,75,1657,215,250,169,1926,2703,0
4254421872807,2233,335,39,85,35,1507,107,159,174,957,4703,1
4255636942217,2238,256,24,510,96,745,156,246,224,953,2702,1
4256090583244,2392,327,11,366,101,1183,193,228,174,1150,2703,1
4256723411760,2630,122,16,395,95,1590,246,225,102,2147,2705,0
4257149217769,2520,288,5,216,62,722,207,239,171,967,2703,0
4257334532271,2442,107,22,242,101,942,251,209,75,1018,2706,1
4258703547117,2081,305,23,30,13,603,150,221,208,153,2705,1
4258828694529,2337,144,34,85,57,1599,244,212,66,738,2703,1
4259293328049,2213,28,25,216,62,1477,202,177,100,212,2704,1
4260559337682,2568,139,10,170,-2,1290,236,237,131,1355,2703,0
4261288232347,2302,98,21,60,15,450,249,206,76,771,2705,1
4261590732344,2644,0,8,391,91,618,209,226,155,1062,2703,0
4263829651341,2472,93,10,42,5,1530,237,224,118,671,2705,0
4264203765159,2482,303,8,228,74,570,198,236,178,1635,2717,1
4264563238041,2225,276,30,234,139,390,125,230,236,541,4703,1
4264995579279,2015,3,17,120,30,192,195,205,145,361,4703,1
4265833735864,2408,205,5,30,-1,750,217,244,164,1055,2703,0
4266386008696,2285,21,25,192,80,976,195,178,109,180,4703,1
4266650999866,2488,4,15,212,60,904,199,209,146,1155,2705,0
4267046994366,2435,306,22,234,113,283,154,221,205,379,4703,1
4268540831355,2573,62,16,511,-26,870,232,207,103,1084,2705,0
4268891177362,2648,176,21,134,69,1781,226,246,142,1221,2705,0
